Fiscal Year,Employer,Total Approval,NAICS
2023,IMPACT ADVISORS LLC,7,54
2023,IMPACT DISPLAYS GROUP LLC,3,42
2023,IMPACT TECH INC,6,51
2023,IMPACT7G INC,1,54
2023,IMPAQTIVE US CORP,9,54
2023,IMPEX TECHNOLOGIES INC,5,42
2023,IMPLY DATA INC,9,54
2023,IMPRINT PAYMENTS INC,9,54
2023,IMS GLOBAL GEAR MACHINING LLC,1,33
2023,IMVT CORP,3,54
2023,IN MOTION PHYSICAL THERAPY PC,26,62
2023,INBIZ CONCEPTS INC,20,54
2023,INC QUERY LLC,7,54
2023,INCEDO INC,45,54
2023,INCEPT DATA SOLUTIONS INC,6,54
2023,INCEPTIO TECHNOLOGY INC,1,54
2023,INCOM TECHNOLOGIES INC,24,54
2023,INCYTE CORPORATION,23,32
2023,INDECS CORPORATION,5,52
2023,INDEED INC,83,51
2023,INDEPENDENCE CONTRACT DRILLING INC,1,21
2023,INDEPENDENT PROJECT ANALYSIS INC,1,54
2023,INDEPENDENT SCHOOL DISTRICT 280 DBA RICHFIELD PUBLIC SCHOOLS,3,61
2023,INDEX ENGINES INC,3,54
2023,INDIANA FARMERS MUTUAL INSURANCE COMPANY,15,52
2023,INDIANA UNIVERSITY,3,61
2023,INDICATE TECHNOLOGIES INC,5,42
2023,INDIEGOGO INC,2,56
2023,INDIGO AG INC,7,54
2023,INDIVIOR INC,5,32
2023,INDSOFT INC,6,54
2023,INDU LLC DBA INTIGROW,8,54
2023,INDUS CAPITAL PARTNERS LLC,13,52
2023,INDUS USA INC,15,54
2023,INDUSTRIAL AUTOMATION GROUP LLC,3,23
2023,"INFER SOLUTIONS, INC.",14,54
2023,INFI IT LLC,2,54
2023,INFINEON TECHNOLOGIES AMERICAS CORP,11,33
2023,INFINIGLOBE LLC,21,54
2023,INFINITE COMPUTING SYSTEMS INC,1,54
2023,INFINITE CONVERGENCE SOLUTIONS INC,2,54
2023,INFINITE MASS INC,10,54
2023,INFINITE SPECTRUM SOLUTIONS INC,13,54
2023,INFINITY TECH GROUP INC,15,54
2023,INFIVERSE SYSTEMS LLC,7,54
2023,INFLAMMATIX INC,3,54
2023,INFLUUR CORPORATION,3,54
2023,INFO WAY SOLUTIONS LLC,35,54
2023,INFOCONS INC,14,54
2023,INFODEED INC,1,54
2023,INFODRIVE SYSTEMS INC,15,54
2023,INFOEXCEL INC,2,54
2023,INFOGAIN CORPORATION,43,54
2023,INFOGEN LABS INC,6,54
2023,INFOGEN SOFTWARE SOLUTIONS INC,15,54
2023,INFOGLEN LLC,4,54
2023,INFOJINI INC,16,54
2023,INFOLOB SOLUTIONS INC,87,54
2023,INFOLOGITECH INC,12,54
2023,INFOMATICS CORP,11,54
2023,INFOMEDIA GROUP INC DBA CARENET HEALTHCARE SERVICES,5,54
2023,INFONERO INC,18,54
2023,INFORMATION RESOURCES INC IRI,71,54
2023,INFORMED INC,11,51
2023,INFOSPAN INC,2,54
2023,INFOSYS LIMITED,3537,54
2023,INFOSYTECH SOLUTIONS INC,6,54
2023,INFOUNITE INC,58,54
2023,INFOVISION INC,25,54
2023,INFOVITY INC,12,54
2023,INFOWAVE SYSTEMS INC,17,54
2023,INFOWAYS,3,54
2023,INFOWEB SYSTEMS INC,9,54
2023,INFOWORKS IO INC,4,51
2023,INFRASTRUCTURE ENGINEERING INCORPORATED,4,54
2023,INFRRD INC,4,51
2023,INFUSION SOFTWARE INC DBA KEAP,8,51
2023,INGENICO INC,6,33
2023,INGENIUS LLC DBA INGENIUS PREP,4,61
2023,INGENUS PHARMACEUTICALS NJ LLC,7,32
2023,INGETEAM INC,10,33
2023,INGEVITY CORPORATION,2,54
2023,INLAND PSYCHIATRIC MEDICAL GROUP INC,1,62
2023,INMAR INC,13,54
2023,INMARKET MEDIA LLC,14,54
2023,INMOMENT INC,15,51
2023,INNOACTIVE GROUP,9,54
2023,INNOFLEXION TECHNOLOGIES INC,2,54
2023,INNOMETHODS CORPORATION,7,54
2023,INNOPHASE INC,2,54
2023,INNOVACCER INC,10,51
2023,INNOVATION ASSOCIATES INC,7,42
2023,INNOVATION IT TECH,24,54
2023,INNOVATION LABS INC,4,32
2023,INNOVATIONS FOR POVERTY ACTION,22,54
2023,INNOVATIVE CONSTRUCTION GRP LLC,1,23
2023,INNOVATIVE PHYSICAL THERAPY & FITNESS LLC,3,62
2023,INNOVATIVE SOFTWARE SERVICES INC,4,54
2023,INNOVATIVE SYSTEMS INC,1,51
2023,INNOVATUS CAPITAL PARTNERS LLC,3,52
2023,INNOVER GLOBAL INC,5,54
2023,INNOVO COMMERCE LLC,3,54
2023,INNOWI INC,76,54
2023,INOBICS LLC,7,54
2023,INOVA HEALTH SYSTEM,12,62
2023,INOVAARE CORPORATION,5,54
2023,INOVISION SOFTWARE SOLUTIONS INC,7,54
2023,INOVONICS WIRELESS CORPORATION DBA INOVONICS,4,33
2023,INPATIENT CONSULTANTS OF NEVADA IN,6,62
2023,INSIGHT DIRECT USA INC,13,42
2023,INSIGHTSOFTWARE LLC,1,51
2023,INSPECTION DEPOT INC,1,52
2023,INSPERITY SERVICES L P DBA INSPERITY,23,56
2023,INSPIRA ENTERPRISE INC,14,54
2023,INSPIRAGE LLC,27,54
2023,INSPIRE MEDICAL SYSTEMS LLP,40,33
2023,INSPIRE RESOURCES LLC,8,44
2023,INSPIRED ENERGY LLC,2,33
2023,INSPUR USA INC,4,54
2023,INSPYR SOLUTIONS,8,56
2023,INSTABASE INC,8,54
2023,INSTANT BRANDS LLC,14,32
2023,INSTITUTE FOR EDUCATION RESEARCH AND SCHOLARSHIPS,3,61
2023,INSTITUTE FOR FUTURE INTELLIGENCE INC,1,54
2023,INSTITUTE FOR IN VITRO SCIENCES INC,1,54
2023,INSTITUTE FOR SYSTEMS BIOLOGY,7,54
2023,INSTITUTE FOR THE REDESIGN OF LEARNING,1,92
2023,INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS INC,5,81
2023,INSTITUTE OF GAS TECHNOLOGY D/B/A GAS TECHNOLOGY INSTITUTE,3,54
2023,INSTITUTIONAL SHAREHOLDER SERVICES INC,35,52
2023,INSTRUCTIONAL ABA CONSULTANTS,2,62
2023,INSTRUMENTAL SERVICES INC DBA INRHYTHM,58,54
2023,INSTRUMENTATION LABORATORY COMPANY,13,42
2023,INSULET CORPORATION,10,33
2023,INSURANCE ANALYTICS GROUP LLC,1,52
2023,INSURANCE OFFICE OF AMERICA,7,52
2023,INSYS GROUP INC,5,54
2023,INTEGRATED COMMERCIALIZATION SOLUTIONS LLC,10,42
2023,INTEGRATED DECISIONS AND SYSTEMS INC,11,54
2023,INTEGRATED IT SYSTEMS INC,4,54
2023,INTEGRATED PATHOLOGY PSC,1,62
2023,INTEGRATOUCH LLC,14,54
2023,INTELEX TECHNOLOGIES US INC,1,56
2023,INTELIBS INC,5,54
2023,INTELLECT SOLUTIONS LLC,2,54
2023,INTELLECTUAL PROPERTY LAW GROUP LLP,4,54
2023,INTELLI INFOTECH INC,9,54
2023,INTELLIBEE INC,18,54
2023,INTELLICEPT INCORPORATION,12,54
2023,INTELLICO LLC DBA INTELLICO,1,54
2023,INTELLIGAIA LLC,2,54
2023,INTELLIGENT MEDICAL OBJECTS INC,4,51
2023,INTELLIGENT PLATFORMS LLC,14,54
2023,INTELLIGRATED SYSTEMS LLC,18,54
2023,INTELLILINK TECHNOLOGIES INC,192,54
2023,INTELLIOZ LLC,1,54
2023,INTELLISWIFT SOFTWARE INC,25,54
2023,INTELLIZANT LLC,4,54
2023,INTEPLAST GROUP CORPORATION,15,32
2023,INTEPROS INCORPORATED,4,54
2023,INTERCEPT YOUTH SERVICES INC,8,62
2023,INTERCONTINENTAL EXCHANGE HOLDINGS INC,41,52
2023,INTERCONTINENTAL GREAT BRANDS LLC,112,31
2023,INTERFYSIO LLC,1,62
2023,INTERGRATED DESIGN INC,1,51
2023,INTERLINK TRANSPORT TECHNOLOGIES INC DBA MSC TECHNOLOGY NORTH AMERICA,2,54
2023,"INTERLUDE US, INC.",4,51
2023,INTERMEDIA NET INC,3,51
2023,INTERMEDIATE CAPITAL GROUP INC,15,52
2023,INTERNATION INFO TECH INC DBA NATIONAL COMPUTER SYSTEMS,6,54
2023,INTERNATIONAL BUDGET PARTNERSHIP,1,54
2023,INTERNATIONAL CRISIS GROUP,21,92
2023,INTERNATIONAL FEDERATION OF ACCOUNTANTS,6,81
2023,INTERNATIONAL FOREST PRODUCTS LLC,15,32
2023,INTERNATIONAL FRUIT GENETICS LLC,4,54
2023,INTERNATIONAL HOUSE DBA INTERNATIONAL HOUSE AT UC BERKELEY,13,61
2023,INTERNATIONAL JUSTICE MISSION,4,81
2023,INTERNATIONAL MEDICAL CORPS,4,92
2023,INTERNATIONAL MERCHANDISING COMPANY LLC,2,71
2023,INTERNATIONAL PAPER,10,32
2023,INTERNATIONAL RESEARCH AND EXCHANGES BOARD INC,17,54
2023,INTERNATIONAL SCHOOL OF ARIZONA,1,61
2023,INTERNATIONAL TECHNEGROUP INC,3,54
2023,INTERNATIONAL TRADEMARK ASSOCIATION INC,4,81
2023,INTERNATIONAL UNDERWRITING AGENCY INC,5,52
2023,INTERNET ARCHIVE US,1,51
2023,INTERNET CORP FOR ASSIGNED NAMES AND NUMBERS ICANN,2,54
2023,INTERNET TOOL & DIE COMPANY,6,51
2023,INTEROS INC,8,51
2023,"INTERPRET, LLC",1,54
2023,INTERPRO INC,4,56
2023,INTERRA SYSTEMS INC,1,54
2023,INTERSHOP COMMUNICATIONS INC,2,54
2023,INTERSOCIETAL ACCREDITATION COMMISSION IAC,1,81
2023,INTERSYSTEMS CORPORATION,7,51
2023,INTERTEK TESTING SERVICES NA INC,5,54
2023,INTERTEK TESTING SVCS PHILIPPINES INC DBA INTERTEK TESTING SVCS GUAM,2,54
2023,INTERVET INC DBA MERCK ANIMAL HEALTH,26,54
2023,INTIGNO INC,20,54
2023,INTL COMPUTER SCIENCE INST,23,54
2023,INTO NEW YORK AT DREW LLC,5,61
2023,INTO SLU LLC,10,61
2023,INTRADO CORPORATION,29,54
2023,INTRAFI NETWORK LLC,2,52
2023,INTRALOT INC,4,54
2023,INTUITIVE SURGICAL INC,16,33
2023,INV MANAGEMENT SERVICES LLC,1,31
2023,INVAHEALTH INC,7,32
2023,INVENERGY LLC,10,22
2023,INVENTURE CAPITAL CORP D/B/A TALA,156,52
2023,INVERIS TRAINING SOLUTIONS INC,3,33
2023,INVICKTUS INC,9,54
2023,INVICRO LLC,2,54
2023,INVICTUS INFOTECH LLC,13,54
2023,INVISIBLE AI INC,2,54
2023,INVISIONAPP INC,5,54
2023,IOASIZ INC,10,54
2023,ION GEOPHYSICAL CORPORATION,19,54
2023,IONIC TECHNOLOGIES LLC,3,54
2023,IOWA EMERGENCY SERVICES LLC,1,62
2023,IP HEIGHTS LLC,29,54
2023,"IP VIDEO MARKET INFO, INC.",4,54
2023,IPOLARITY LLC,21,54
2023,IPPSYS LLC,4,54
2023,IPROMOTEU.COM INC,21,54
2023,IPURPLE LABS INC,1,54
2023,IQ SPECTRA INC,20,54
2023,IQOR US INC,7,56
2023,IQUADRA INFORMATION SERVICES LLC,8,54
2023,IQUEST SOLUTIONS CORP,23,54
2023,IQVIA INC,57,54
2023,IR DYNAMICS LLC,4,54
2023,IRARITY LLC,14,54
2023,IRIE TECHNOLOGIES LLC,10,54
2023,IRISNDT INC,11,54
2023,IRISYS LLC,1,32
2023,IROBOT CORPORATION,5,54
2023,IRON BOW TECHNOLOGIES LLC,4,54
2023,IRON COUNTY SCHOOL DISTRICT,2,61
2023,IRON MOUNTAIN INFORMATION MANAGEMENT LLC,20,54
2023,IRON OX INC,2,11
2023,IROQUOIS INDUSTRIES INC,2,33
2023,ISAAC SCHOOL DISTRICT 5,4,61
2023,ISE INC,6,54
2023,ISEE INC,3,54
2023,ISHIFT CORP,18,54
2023,ISLAND PEER REVIEW ORGANIZATION INC,60,54
2023,ISMILE OF HERNDON PLLC,309,62
2023,ISN SOFTWARE CORPORATION,8,51
2023,ISO SERVICES INC,1,52
2023,ISOTEK LABORATORIES LLC,4,54
2023,ISOVALENT INC,28,51
2023,ISPERO LLC,9,54
2023,ISTHMUS ENGINEERING INC,1,54
2023,ISTREAM INFOTECH INC,8,54
2023,ISTREAM SOLUTIONS INC,15,54
2023,IT ADVANZ LLC,15,54
2023,IT APPS LLC,6,54
2023,IT CATS LLC DBA INFOWAY SOFTWARE,23,54
2023,IT CONVERGENCE INC,4,54
2023,IT CORPZ INC,3,54
2023,IT CRATS INC,7,54
2023,IT HOPPERS INC,8,54
2023,IT HUB INC,4,54
2023,IT MINDS LLC,13,54
2023,IT RYSOURCES INC,6,54
2023,IT VISION INC,2,54
2023,IT8 USA CORPORATION,1,54
2023,ITAPSYS SOFTWARE SOLUTIONS INC,14,54
2023,ITC INFOTECH USA INC,50,54
2023,ITECH CONSULTING PARTNERS LLC,5,54
2023,ITECH SOLUTIONS INC,11,54
2023,ITECHMATICS INC,3,54
2023,ITEK PEOPLE INC,5,54
2023,ITEK SOFTWARE LLC,39,54
2023,ITERATION INC DBA BUILDBUDDY,1,51
2023,ITG LLC,11,32
2023,ITIYAM LLC,72,54
2023,ITN HOLDINGS LLC,34,54
2023,ITOCHU INTERNATIONAL INC,1,42
2023,ITS-SPRINTURF HOLDINGS LLC D/B/A SPRINTURF,24,31
2023,ITTECHNICA INC,10,54
2023,IVANHOE ELECTRIC INC,26,54
2023,IVI FOUNDATION INC,3,54
2023,IVIS TECHNOLOGIES LLC,6,51
2023,IVY ENERGY INC,1,54
2023,IVY MORTGAGE INC DBA IVY DIRECT,22,52
2023,IWMS AMERICAS LLC,6,54
2023,"IWORLD TRANSLATIONS 26, LLC",1,54
2023,J CRAIG VENTER INSTITUTE INC,6,54
2023,J FLETCHER CREAMER SON INC,3,23
2023,J GOLDMAN CO LP,4,52
2023,J M IT GROUP INC,5,54
2023,J S VIG CONSTRUCTION COMPANY,6,23
2023,JACK HENRY & ASSOCIATES INC,8,54
2023,JACKPOCKET INC,5,54
2023,JACKSON HOSPITAL & CLINIC INC,26,62
2023,JACKSON LEWIS PC,2,54
2023,JACKSON NATIONAL LIFE INSURANCE COMPANY,6,52
2023,JACKSON STREET YOUTH SERVICES INC,4,62
2023,JACKSONVILLE UNIV,34,61
2023,JACOB JUDAH LLC,3,54
2023,JACOBI MOTORS LLC,7,54
2023,JACOBS TECHNOLOGY INC,2,54
2023,JADU AR INC,6,51
2023,JAGGAER LLC,2,51
2023,JAMES RIVER MANAGEMENT COMPANY INC,4,52
2023,JAMESTOWN MANAGEMENT CORPORATION,4,53
2023,JANE STREET GROUP LLC,105,52
2023,JANIE  AND JACK LLC,6,44
2023,JANMEET GROVER DMD PC D/B/A SIMPLY DENTAL OF STAMFORD,3,62
2023,JANOVA SOLUTIONS INC,5,54
2023,JANSSEN PHARMACEUTICALS INC,2,32
2023,JANSSEN RESEARCH DEVELOPMENT LLC,24,54
2023,"JANUARY, INC.",2,54
2023,JAPAN INTL TRANSPORT & TOURISM INSTITUTE USA,1,54
2023,JARVANTECH INC,1,54
2023,JASMIN INFOTECH INC.,4,54
2023,JASON PHARMACEUTICALS INC,7,42
2023,JASPER RIDGE PARTNERS L P,4,52
2023,JASVINDER BADWALZ DMD PLLC D B A OASIS DENTAL,2,62
2023,JAVCAP SECURITIES LLC,2,52
2023,JAYCON SYSTEMS LLC,1,54
2023,JAZZ PHARMACEUTICALS INC,13,32
2023,JBI LTD,1,54
2023,JC PHARMACY DF LLC /DBA/ BUTTERFLY,1,44
2023,JD LOGISTICS UNITED STATES CO,1,54
2023,JDC HEALTHCARE PLLC,10,62
2023,JDCQ SOLUTIONS LLC,3,51
2023,JDM SYSTEMS CONSULTANTS INC,4,54
2023,JDRF INTERNATIONAL,502,81
2023,JEAN MARTIN INC,15,54
2023,JEDI ARK CORP,13,54
2023,JEFF ELLIS MANAGEMENT LLC,4,54
2023,JEFFERSON HOSP,1,62
2023,JEFFERSON INDEPENDENT SCHOOL DISTRICT,2,61
2023,JENNIFER AMES CHICAGO INC DBA AMES GROUP CHICAGO,6,53
2023,JENSEN HUGHES INC,12,54
2023,JENZABAR INC,5,54
2023,JETBLUE TRAVEL PRODUCTS LLC,37,56
2023,JETHMALANI NALLASETH PLLC,7,54
2023,JFC INTERNATIONAL INC,6,42
2023,JILLIAN IRIS OKEEFE OD PA D/B/A OSCAR OGLETHORPE EYEWEAR,2,62
2023,JIN MEI LUN TRADING LLC,7,31
2023,"JINDAL TUBULAR USA, LLC",2,33
2023,JINDILLI BEVERAGES LLC,1,31
2023,JIVOX CORPORATION,9,54
2023,JM FLEX SOLUTIONS LLC,17,42
2023,JND INC,10,54
2023,JNE CONSULTING AND ENGINEERING DELAWARE P A,2,54
2023,JNIT TECHNOLOGIES INC,20,54
2023,JO PALMA PARTNERS CORPORATION,1,54
2023,JOBSOHIO,2,92
2023,JOFEMAR USA INC,25,42
2023,JOHANNES LEONARDO LLC,1,54
2023,JOHN DAVENPORT ENGINEERING INC DBA DAVENPORT,61,54
2023,JOHN F COGGIN CPA PLLC,1,54
2023,JOHN H STROGER HOSPITAL OF COOK COUNTY/COOK COUNTY,1,62
2023,JOHN SIMON GUGGENHEIM MEMORIAL FOUNDATION,1,81
2023,JOHNDEL INTL INC D B A JMI EDISON,12,23
2023,JOHNS HOPKINS UNIVERSITY,100,61
2023,JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,6,54
2023,JOHNSON BROS CORPORATION A SOUTHLAND CO,3,23
2023,JOHNSON CONTROLS SECURITY SOLUTIONS LLC,1,56
2023,JOHNSON HEALTH TECH NORTH AMERICA INC,1,45
2023,JOHNSON JOHNSON CONSUMER INC,30,33
2023,JOINN BIOLOGICS US INC,3,99
2023,JONA INC,2,54
2023,JONATHAN CLUB,18,72
2023,JONES INDUSTRIAL HOLDINGS INC,2,23
2023,JONES LANG LASALLE AMERICAS INC,28,53
2023,JOSLIN DIABETES CENTER,13,62
2023,JOURNEY SCHOOL LLC DBA JOURNEY SCHOOL LYNNWOOD,10,62
2023,JOY GLOBAL SURFACE MINING INC,4,33
2023,JOYIN INC,3,42
2023,JPS TECH SOLUTIONS LLC,5,54
2023,JQ ENGINEERING LLP,2,54
2023,JR DAVIS CONSTRUCTION COMPANY INC,8,23
2023,JRM CONSTRUCTION MANAGEMENT LLC,7,23
2023,JT MAGEN COMPANY INC,3,23
2023,JTEKT TOYODA AMERICAS CORPORATION,4,33
2023,JULI LLC,1,54
2023,JUMIO CORP,1,54
2023,JUNO THERAPEUTICS INC,7,54
2023,JUPITER CONSULTING SERVICES LLC,3,54
2023,JUPITER EDUCATION SERVICES LLC,12,61
2023,JURA PENTIUM INC,13,51
2023,JVION INC,5,54
2023,JVIS USA LLC,3,32
2023,JVR SYSTEMS INC,3,54
2023,JVT ADVISORS LLC,1,56
2023,JWM GLOBAL EDUCATION INC DBA RENASCENCE SCHOOL INTERNATIONAL,3,61
2023,JZ STRUCTURAL CONSULTING INC,4,54
2023,K A ENGINEERING CONSULTING PC,9,54
2023,K1X INC,5,54
2023,K3 INNOVATIONS INC,3,54
2023,KAAR TECHNOLOGIES INC,31,54
2023,KABAM LA INC,6,51
2023,KADLEC REGIONAL MEDICAL CENTER,8,62
2023,KAHANKRUPA LLC,2,45
2023,KALESTA HEALTHCARE GROUP LLC,3,62
2023,KALLA CONSULTING SERVICES LLC,3,54
2023,KALVEN TECHNOLOGIES INC,28,54
2023,KANSAS HOSPITALIST SERVICES P A,1,62
2023,KANSAS STATE UNIVERSITY,32,61
2023,KANSHE DAYALU ENTERPRISES INC,4,54
2023,KANTAR LLC,26,54
2023,KANTOLA TRAINING SOLUTIONS LLC,1,61
2023,KAPO INDUSTRIAL CONSTRUCTION INC,1,54
2023,KAPSTONE MEDICAL LLC,7,33
2023,KARMA AUTOMOTIVE LLC,3,33
2023,KARV IT SOLUTIONS LLC,4,54
2023,KARYA SOFTWARE INC,5,51
2023,KARYO E SYSTEMS INC,3,54
2023,KASAI NORTH AMERICA INC,48,33
2023,KASHIV BIOSCIENCES LLC,4,32
2023,KATANA GRAPH INC,3,54
2023,KATARZYNA DLUGOSZ MENTAL HEALTH CO,2,62
2023,KATENA COMPUTING TECHNOLOGIES INC,5,33
2023,KAUFMAN ROSSIN & CO A PROFESSIONAL ASSOCIATION,12,54
2023,KAURUM TECHNOLOGIES LLC,5,54
2023,KAVURI SOLUTIONS INC,2,54
2023,KAWASAKI RAIL CAR INC,2,33
2023,KBIT LLC,2,52
2023,KBR WYLE SERVICES LLC,14,54
2023,KBTS TECHNOLOGIES INC,8,54
2023,KC SOL TECH INC,2,54
2023,KC SYNERGY SOLUTIONS INC,3,54
2023,KCL CAPITAL LP,1,52
2023,KCOE ISOM LLP,13,54
2023,KDC/ONE SOCAL LABORATORIES LLC,5,32
2023,KDSD STOCKTON INC DBA ANIMAL CARE CLINIC STOCKTON,2,54
2023,KEERTHAN IT SOLUTIONS INC,6,54
2023,KELCO CONSTRUCTION INC,17,54
2023,KELLER WILLIAMS REALTY INC,7,53
2023,KELLOGG SALES COMPANY,77,31
2023,KELSEY SEYBOLD MEDICAL GROUP PLLC DBA KELSEY SEYBOLD CLINIC,3,62
2023,KEN SYSTEMS INC,13,54
2023,KEN TRAN,1,52
2023,KENMORE IMMEDIATE CASE CORP INC,6,62
2023,KENNAMETAL INC,6,33
2023,KENNEDY INTERNATIONAL SOFTWARE INC,6,54
2023,"KENNEDY MEDICAL GROUP PRACTICE, P.C. D/B/A JEFFERSON MEDICAL GROUP",2,62
2023,KENNEDY PAVILION RH LLC,1,62
2023,KENOX PHARMACEUTICALS INC,8,32
2023,KENSINGTON INFORMATION GROUP INC,22,54
2023,KENT HOUSTON OFFSHORE ENGINEERING LLC,3,54
2023,KEPLER CANNON LLC,3,54
2023,KERN COUNTY HOSPITAL AUTHORITY,5,62
2023,KERN HEALTH SYSTEMS DBA KERN FAMILY HEALTH CARE,2,92
2023,KERN LIEBERS USA INC,1,33
2023,KEROS THERAPEUTICS INC,1,54
2023,KESSLER INSTITUTE FOR REHABILITATION INC D/B/A KESSLER REHABILITATION CENTER,35,62
2023,KESTE LLC DBA ARGANOKESTE,9,54
2023,KEVIN KERVENG TUNG PC,8,54
2023,KEY MANAGEMENT GROUP INC,3,54
2023,KEYBANK NATIONAL ASSOCIATION,20,52
2023,KEYFACTOR INC,34,54
2023,KFC CORPORATION,10,72
2023,KG R&D LLC,15,11
2023,KHAN SLAYER AND KISTLER CPA LLC,2,54
2023,KHOJ INFORMATION TECHNOLOGY INC,16,54
2023,KHOROS LLC,10,51
2023,KHS USA INC,14,33
2023,KHYAATI SOFT LLC,2,54
2023,KIEWIT OFFSHORE SERVICES LTD,17,23
2023,KIG WEALTH MANAGEMENT LLC,5,52
2023,KIKOFF INC,2,51
2023,KILE PARK REED AND HOUTTEMAN PLLC,2,54
2023,KIMBERLY CLARK USA LLC,9,54
2023,KIMKIM INC,1,56
2023,KINAXIS CORP,11,54
2023,KINDERCARE EDUCATION LLC,3,62
2023,KINETIC AUTOMATION INC,3,42
2023,KINETICO INCORPORATED,19,33
2023,KING & SPALDING LLP,3,54
2023,KING AUTOMATION INC,16,54
2023,KING STREET CAPITAL MANAGEMENT LP,2,52
2023,KINGS COUNTY SERVICES INC,1,23
2023,KINGSBURY COMPANIES LLC,1,23
2023,KIPP NORTH CAROLINA PUBLIC SCHOOLS,5,61
2023,KIPP TEXAS INC,3,61
2023,KIRKLAND ELLIS LLP,4,54
2023,KIRKLAND'S INC,1,54
2023,KIRKSEY ARCHITECTS INC,6,54
2023,KISS NAIL PRODUCTS INC,2,42
2023,KITE PHARMA INC,14,54
2023,KITKOOL GROUP LLC,1,54
2023,KITMAN LABS INC,5,54
2023,KITTSON MEMORIAL HOSPITAL ASSOCIATION DBA KITTSON HEALTHCARE,22,62
2023,KLARACON LLC,2,23
2023,KLAVIYO INC,10,51
2023,KLC CONSULTING INC,6,54
2023,KLEINER PERKINS CAUFIELD BYERS LLC,22,52
2023,KLICHS LLP,2,54
2023,KNIGHT INFOTECH LLC,8,54
2023,KNIT,4,54
2023,KNOTT SOLUTIONS LLC,5,54
2023,KNOVVA ACADEMY INC,2,61
2023,KNOWLEDGE BUILDERS INC,1,54
2023,KNOX HOLDING CORP DBA KNOX FINANCIAL,1,53
2023,KODAI CAPITAL MANAGEMENT LP,4,52
2023,KODERZLAB INC,3,54
2023,KOFAX INC,3,54
2023,KOGNITIV INC,2,54
2023,KOHN PEDERSEN FOX ASSOCIATES PC,15,54
2023,KOJO TECHNOLOGIES INC,2,51
2023,KOLVAN CORPORATION,2,54
2023,KORE POWER INC,1,33
2023,KOREAN HEALTH EDUCATION INFORMATION AND RESEARCH CENTER,1,62
2023,KORNERSTONE ADMINISTRATIVE SERVICES LLC,1,81
2023,KORTE CONSTRUCTION COMPANY DBA THE KORTE COMPANY,1,23
2023,KOSTAL OF AMERICA INC,71,33
2023,KOVA PRODUCTS INC,3,42
2023,KP IT SOLUTIONS LLC,15,54
2023,KP SERVICES US LLC,1,54
2023,KPK SYSTEMS INC,6,54
2023,KR3 INFORMATION SYSTEMS INC,7,54
2023,KRAFT HEINZ FOODS COMPANY,9,31
2023,KRASDALE FOODS INC,1,42
2023,KRAUS USA PLUMBING INC,1,33
2023,KREATSOFT LLC,2,54
2023,KREIT CHIU CPA LLP,2,54
2023,KRISHNA BALRAM,17,44
2023,KROLL LLC,2,52
2023,KRONOS INCORPORATED,10,54
2023,KRYPT INC,4,54
2023,KSB INFOTECH INC,9,54
2023,KSS USA LLC,9,54
2023,KUEHNE NAGEL INC,4,48
2023,KUNOSOLTECH LLC,18,54
2023,KURAMO CAPITAL MANAGEMENT LLC,1,52
2023,KURTOSIS TECHNOLOGIES INC,2,54
2023,KURUKURU INC,2,54
2023,KUTZTOWN UNIVERSITY OF PENNSYLVANIA,4,61
2023,KVK-TECH INC,11,32
2023,KW MARKETING CORP,6,54
2023,KX TECHNOLOGIES LLC,2,33
2023,KYMERA THERAPEUTICS INC,64,54
2023,KYNDRYL,6,54
2023,KYSOR WARREN EPTA US CORPORATION,14,42
2023,KYTE SYSTEMS INC DBA KYTE,1,54
2023,KYYBA INC,27,54
2023,L BRANDS SERVICE COMPANY LLC,13,44
2023,L L LOW ASSOCIATES INC,14,54
2023,L T TECH SOLUTIONS INC,25,54
2023,L T TECHNOLOGY SERVICES LTD,276,54
2023,L&L LEGACY ENTERPRISES LLC,7,23
2023,LA SALLE UNIVERSITY,6,61
2023,LA SIERRA PLANNING GROUP,1,54
2023,LAASIM TECHS LLC,1,54
2023,LAB24 LLC,6,62
2023,LABATT FOOD SERVICE LLC,1,31
2023,LABCORP CENTRAL LABORATORY SERVICES LP,1,32
2023,LABO INC,3,54
2023,LABVANTAGE SOLUTIONS INC,1,54
2023,LAC COURTE OREILLES OJIBWE UNIVERSITY,8,61
2023,LACKAWANNA PRODUCTS CORPORATION,3,42
2023,LAGUNA BEACH MONTESSORI INC DBA MONTESSORI SCHOOL OF LAGUNA BEACH,2,62
2023,LAIKA INC,2,54
2023,LAINX EDUCATION CENTER,4,61
2023,LAK SOFTWARE SOLUTIONS INC,2,54
2023,LAKARYA LLC,2,54
2023,LAKE SHORE DRUGS LLC DBA MIKES PHARMACY III,16,44
2023,LAKE SUPERIOR STATE UNIVERSITY,2,61
2023,LAKELAND HOSPITALS AT NILES & ST JOSEPH INC,1,62
2023,LAKES NATIONAL EMERGENCY PHYSICIANS INC.,31,62
2023,LAMBDA TECH SOLUTIONS LLC,2,54
2023,LAMI GRUBB MANAGEMENT SERVICES INC,7,54
2023,LANDING AI US CORP,8,54
